stock,open,high,low,close,timestampStockI,285.12,738.83,5.72,382.12,2025-04-23 08:03:24.933854447
StockN,578.05,973.39,365.76,668.4,2025-05-18 09:44:12.933854447
StockX,310.11,817.93,151.49,641.34,2025-05-18 10:08:44.933854447
StockM,514.13,741.6,141.53,736.37,2025-05-18 10:33:17.433854447
StockZ,562.56,611.31,406.46,583.46,2025-05-18 10:57:50.433854447
StockN,394.66,736.32,134.39,579.01,2025-05-18 11:22:23.933854447
StockK,416.68,981.98,63.76,459.64,2025-05-18 11:46:57.933854447
StockD,263.75,551.27,61.63,440.71,2025-05-18 12:11:32.433854447
StockR,782.35,982.37,718.8,838.61,2025-05-18 12:36:07.433854447
StockK,297.02,922.7,200.17,332.15,2025-05-18 13:00:42.933854447
StockA,534.86,832.89,94.48,560.86,2025-05-18 13:25:18.933854447
StockM,147.34,809.11,6.41,701.81,2025-05-18 13:49:55.433854447
StockN,369.74,468.8,97.36,436.42,2025-05-18 14:14:32.433854447
StockJ,358.49,716.15,326.9,532.49,2025-05-18 14:39:09.933854447
StockL,310.67,966.04,91.65,484.14,2025-05-18 15:03:47.933854447
StockR,382.91,902.76,155.3,492.04,2025-05-18 15:28:26.433854447
StockF,276.13,649.35,4.92,559.59,2025-05-18 15:53:05.433854447
StockO,777.98,966.26,66.03,818.72,2025-05-18 16:17:44.933854447
StockY,744.48,962.63,506.86,805.6,2025-05-18 16:42:24.933854447
StockQ,314.06,805.83,255.9,546.11,2025-05-18 17:07:05.433854447
StockK,371.76,900.4,251.71,810.16,2025-05-18 17:31:46.433854447
StockR,503.18,829.94,46.15,672.18,2025-05-18 17:56:27.933854447
StockT,573.64,638.16,200.73,586.63,2025-05-18 18:21:09.933854447
StockL,169.28,650.09,52.22,188.71,2025-05-18 18:45:52.433854447
StockA,754.15,842.7,655.96,795.13,2025-05-18 19:10:35.433854447
StockS,265.93,894.1,100.23,750.73,2025-05-18 19:35:18.933854447
StockK,526.13,959.9,479.62,606.3,2025-05-18 20:00:02.933854447
StockF,160.76,892.76,88.98,297.21,2025-05-18 20:24:47.433854447
StockC,714.78,934.94,569.93,743.18,2025-05-18 20:49:32.433854447
StockB,173.3,739.91,126.11,410.11,2025-05-18 21:14:17.933854447
StockG,485.27,758.82,327.91,534.12,2025-05-18 21:39:03.933854447
StockC,639.64,737.57,56.54,653.72,2025-05-18 22:03:50.433854447
StockW,151.5,577.53,73.65,451.25,2025-05-18 22:28:37.433854447
StockJ,547.66,810.77,190.83,599.19,2025-05-18 22:53:24.933854447
StockS,296.09,793.3,169.86,638.36,2025-05-18 23:18:12.933854447
StockZ,70.53,748.01,66.88,192.28,2025-05-18 23:43:01.433854447
StockW,562.07,877.87,523.64,844,2025-05-19 00:07:50.433854447
StockG,529.85,789.42,386.09,561.45,2025-05-19 00:32:39.933854447
StockD,123.42,858.47,123.35,486.89,2025-05-19 00:57:29.933854447
StockL,809.3,896.37,672.17,836.42,2025-05-19 01:22:20.433854447
StockM,299.59,585.88,296.02,468.28,2025-05-19 01:47:11.433854447
StockO,669.06,826.49,229.05,794.47,2025-05-19 02:12:02.933854447
StockL,382.53,771.46,62.52,506.73,2025-05-19 02:36:54.933854447
StockC,744.82,951.31,420.73,900.44,2025-05-19 03:01:47.433854447
StockI,473.73,646.86,441,495.31,2025-05-19 03:26:40.433854447
StockH,808.2,948.7,32.4,926.45,2025-05-19 03:51:33.933854447
StockI,623.06,840.44,581.65,739.68,2025-05-19 04:16:27.933854447
StockN,378.67,698.25,177.45,439.44,2025-05-19 04:41:22.433854447
StockG,286.31,339.82,21.48,292.38,2025-05-19 05:06:17.433854447
StockB,443.68,941.86,160.31,760.52,2025-05-19 05:31:12.933854447
StockZ,278.83,707.45,94.37,628.5,2025-05-19 05:56:08.933854447
StockH,232.42,947.76,65.31,669.24,2025-05-19 06:21:05.433854447
StockO,392.83,610.61,87.38,393.77,2025-05-19 06:46:02.433854447
StockN,577.93,861.78,211.86,592.7,2025-05-19 07:10:59.933854447
StockP,280.29,355.92,244.11,334.71,2025-05-19 07:35:57.933854447
StockB,365.97,965.23,126.81,729.03,2025-05-19 08:00:56.433854447
StockY,238.95,341.34,68,333.9,2025-05-19 08:25:55.433854447
StockA,530.44,776.2,61.56,558.7,2025-05-19 08:50:54.933854447
StockL,185.23,352.22,53.22,209.22,2025-05-19 09:15:54.933854447
StockM,233.84,688.68,49.82,589.85,2025-05-19 09:40:55.433854447
StockY,561.33,968.37,449.77,915.43,2025-05-19 10:05:56.433854447
StockW,274.05,928.61,274.01,318.15,2025-05-19 10:30:57.933854447
StockY,362.88,797.41,239.84,713.77,2025-05-19 10:55:59.933854447
StockI,499.21,932.73,171.24,564.39,2025-05-19 11:21:02.433854447
StockG,144.67,421.16,20.21,402.08,2025-05-19 11:46:05.433854447
StockZ,266.19,903.85,75.8,360.71,2025-05-19 12:11:08.933854447
StockP,343.9,901.05,211.14,549.25,2025-05-19 12:36:12.933854447
StockG,476.39,803.32,275.57,711.45,2025-05-19 13:01:17.433854447
StockQ,411.19,888.71,128.73,858.12,2025-05-19 13:26:22.433854447
StockZ,492.29,841.6,279.17,670.88,2025-05-19 13:51:27.933854447
StockE,312.34,448.76,149.31,349.78,2025-05-19 14:16:33.933854447
StockN,266.14,606.36,48.72,436.31,2025-05-19 14:41:40.433854447
StockM,815.52,880.04,190.71,825.46,2025-05-19 15:06:47.433854447
StockH,499.31,653.84,53.64,526.13,2025-05-19 15:31:54.933854447
StockX,148.04,537.52,67.82,537.37,2025-05-19 15:57:02.933854447
StockC,640.51,883.33,374.47,817.64,2025-05-19 16:22:11.433854447
StockW,430.37,678.32,32.85,546.41,2025-05-19 16:47:20.433854447
StockT,611.8,832.76,479.75,669.81,2025-05-19 17:12:29.933854447
StockN,740.07,936.15,646.92,889.23,2025-05-19 17:37:39.933854447
StockN,228.87,881.74,107.18,786.02,2025-05-19 18:02:50.433854447
StockK,231.8,866.98,46.05,612.53,2025-05-19 18:28:01.433854447
StockN,177.6,362.22,52.29,243.26,2025-05-19 18:53:12.933854447
StockC,731.23,960.58,353.15,745.99,2025-05-19 19:18:24.933854447
StockO,481.3,740.04,273.9,698.74,2025-05-19 19:43:37.433854447
StockN,456.61,845.95,332.07,507.59,2025-05-19 20:08:50.433854447
StockQ,191.05,834.09,189.76,761.07,2025-05-19 20:34:03.933854447
StockN,518.8,734.05,349.66,575.99,2025-05-19 20:59:17.933854447
StockL,370.22,826.69,13.5,628.58,2025-05-19 21:24:32.433854447
StockC,74.9,214.18,31.96,192.2,2025-05-19 21:49:47.433854447
StockC,529.54,811.1,374.6,806.02,2025-05-19 22:15:02.933854447
StockF,341.74,915.89,85.49,876.12,2025-05-19 22:40:18.933854447
StockQ,516.69,955.62,509.38,699.21,2025-05-19 23:05:35.433854447
StockK,460.51,931.83,131.8,581.19,2025-05-19 23:30:52.433854447
StockZ,231.06,842.14,51.29,600.78,2025-05-19 23:56:09.933854447
StockE,305.38,663.75,114,488.15,2025-05-20 00:21:27.933854447
StockC,244.19,970.96,171.99,838.2,2025-05-20 00:46:46.433854447
StockC,740.85,895.87,320.35,770.42,2025-05-20 01:12:05.433854447
StockX,551.57,980.21,450.63,878.67,2025-05-20 01:37:24.933854447
StockF,716.8,907.41,699.58,749.93,2025-05-20 02:02:44.933854447
StockO,203.08,877.32,107.35,647.17,2025-05-20 02:28:05.433854447
StockZ,500.85,696.16,193.76,539.34,2025-05-20 02:53:26.433854447
StockE,696.43,794.15,660.85,772.78,2025-05-20 03:18:47.933854447
StockB,555.96,850.48,297.99,591.64,2025-05-20 03:44:09.933854447
StockE,331.17,664.37,285.62,582.2,2025-05-20 04:09:32.433854447
StockD,145.8,468.95,113.47,411.53,2025-05-20 04:34:55.433854447
StockM,358,702.06,341.06,443.29,2025-05-20 05:00:18.933854447
StockS,459.07,946.48,396.28,653.48,2025-05-20 05:25:42.933854447
StockM,487.71,946.73,319.5,680.6,2025-05-20 05:51:07.433854447
StockO,746.88,846.2,368.97,812.32,2025-05-20 06:16:32.433854447
StockS,150.09,636.14,11.75,441.44,2025-05-20 06:41:57.933854447
StockN,149.15,875.85,143.84,339.57,2025-05-20 07:07:23.933854447
StockY,440.53,694.57,179.73,601.93,2025-05-20 07:32:50.433854447
StockP,263.05,711.97,8.64,530.85,2025-05-20 07:58:17.433854447
StockX,398.77,591.23,120.19,478.6,2025-05-20 08:23:44.933854447
StockP,740.56,830.63,673.38,787.82,2025-05-20 08:49:12.933854447
StockB,254.7,793.23,88.19,304.11,2025-05-20 09:14:41.433854447
StockO,599.78,824.22,502.09,619.43,2025-05-20 09:40:10.433854447
StockN,761.84,876.4,73.65,772,2025-05-20 10:05:39.933854447
StockH,818.7,957.36,737.75,853.7,2025-05-20 10:31:09.933854447
StockG,79.75,107.37,68.31,98.04,2025-05-20 10:56:40.433854447
StockL,339.45,987.65,208.77,890.49,2025-05-20 11:22:11.433854447
StockZ,131.51,682.42,80.03,417.95,2025-05-20 11:47:42.933854447
StockD,347.43,790.12,329.37,476.33,2025-05-20 12:13:14.933854447
StockJ,590.37,840.56,488.55,666.54,2025-05-20 12:38:47.433854447
StockW,413.51,814.24,90.76,534.8,2025-05-20 13:04:20.433854447
StockC,915.36,994.19,421.72,932.35,2025-05-20 13:29:53.933854447
StockL,399.94,967.02,76.32,725.6,2025-05-20 13:55:27.933854447
StockG,506.59,785.11,399.62,694.06,2025-05-20 14:21:02.433854447
StockX,637.38,932.46,467.09,812.58,2025-05-20 14:46:37.433854447
StockI,497.59,921,425.36,679.04,2025-05-20 15:12:12.933854447
StockO,306,687.57,300.81,469.22,2025-05-20 15:37:48.933854447
StockU,367.32,595.58,297.43,453.33,2025-05-20 16:03:25.433854447
StockW,470.91,696.89,244.25,567.3,2025-05-20 16:29:02.433854447
StockO,464.95,835.22,39.7,663.38,2025-05-20 16:54:39.933854447
StockX,334.52,944.99,196.08,481.66,2025-05-20 17:20:17.933854447
StockE,491.02,858.01,298.41,595.26,2025-05-20 17:45:56.433854447
StockT,590.51,892.46,342.55,785.36,2025-05-20 18:11:35.433854447
StockB,667.26,874.86,372.27,724.22,2025-05-20 18:37:14.933854447
StockT,303.64,644.57,265.84,537.86,2025-05-20 19:02:54.933854447
StockG,446.95,695.1,222.64,584.93,2025-05-20 19:28:35.433854447
StockL,545.91,769.52,126.72,585.12,2025-05-20 19:54:16.433854447
StockQ,162.16,981.57,43.55,498.31,2025-05-20 20:19:57.933854447
StockJ,598.6,890.17,295.4,666.77,2025-05-20 20:45:39.933854447
StockU,838.66,991.85,49.1,883.46,2025-05-20 21:11:22.433854447
StockA,53.12,892.59,34.17,320.24,2025-05-20 21:37:05.433854447
StockA,84.04,781.98,32.29,170.05,2025-05-20 22:02:48.933854447
StockZ,417.2,912.87,101.07,485.01,2025-05-20 22:28:32.933854447
StockH,407.43,613.97,329.71,606.74,2025-05-20 22:54:17.433854447
StockW,399.76,930.52,393.3,615.3,2025-05-20 23:20:02.433854447
StockG,704.92,812.19,107.37,784.4,2025-05-20 23:45:47.933854447
StockL,556.69,796.6,31.31,788.11,2025-05-21 00:11:33.933854447
StockX,697.51,965.87,149.19,932.74,2025-05-21 00:37:20.433854447
StockD,541.27,978.41,213.18,826.89,2025-05-21 01:03:07.433854447
StockH,148.79,501.49,14.09,376.58,2025-05-21 01:28:54.933854447
StockW,359.64,684.3,65.36,451.46,2025-05-21 01:54:42.933854447
StockD,357.64,610.01,96.44,598.94,2025-05-21 02:20:31.433854447
StockQ,126.47,844.75,10.06,682.83,2025-05-21 02:46:20.433854447
StockX,414.98,568.36,204.36,429.15,2025-05-21 03:12:09.933854447
StockQ,221.42,932.39,198.87,817.14,2025-05-21 03:37:59.933854447
StockI,345.45,420.22,93.2,403.68,2025-05-21 04:03:50.433854447
StockB,431.35,552.73,127.21,536.35,2025-05-21 04:29:41.433854447
StockL,564.26,830.89,462.6,821.65,2025-05-21 04:55:32.933854447
StockU,567.43,925.86,412.39,749.06,2025-05-21 05:21:24.933854447
StockD,414.09,643.69,46.69,588.85,2025-05-21 05:47:17.433854447
StockC,487.96,623.63,145.96,603.01,2025-05-21 06:13:10.433854447
StockK,153.55,297.37,46.25,268.84,2025-05-21 06:39:03.933854447
StockW,367.85,837.67,211.08,593.76,2025-05-21 07:04:57.933854447
StockW,77.32,417.15,72.6,153.86,2025-05-21 07:30:52.433854447
StockO,698.26,860.6,514.26,822,2025-05-21 07:56:47.433854447
StockJ,526.39,783.47,413.09,637.74,2025-05-21 08:22:42.933854447
StockS,130.83,901.31,38.55,391.92,2025-05-21 08:48:38.933854447
StockF,613.81,819.09,46.17,675.87,2025-05-21 09:14:35.433854447
StockD,684.73,958.69,162.43,788.89,2025-05-21 09:40:32.433854447
StockY,373.12,737.1,134.25,717.14,2025-05-21 10:06:29.933854447
StockT,141.19,981.85,81.45,336.05,2025-05-21 10:32:27.933854447
StockB,117.95,799.92,75.8,302.58,2025-05-21 10:58:26.433854447
StockP,617.12,976.44,177.57,685.98,2025-05-21 11:24:25.433854447
StockL,508.79,922.75,132.66,838.3,2025-05-21 11:50:24.933854447
StockL,459.37,983.66,276.3,781.22,2025-05-21 12:16:24.933854447
StockO,443.54,899.19,169.05,651.44,2025-05-21 12:42:25.433854447
StockZ,344.7,551.97,281.93,507.79,2025-05-21 13:08:26.433854447
StockD,237.76,334.93,53.18,314.4,2025-05-21 13:34:27.933854447
StockL,454.56,938.86,150.9,814.75,2025-05-21 14:00:29.933854447
StockX,272.22,480.78,12.43,384.85,2025-05-21 14:26:32.433854447
StockZ,133.29,608.07,102.77,596.91,2025-05-21 14:52:35.433854447
StockZ,459.02,901.26,264.17,747.58,2025-05-21 15:18:38.933854447
StockC,428.17,896.93,91.4,771.92,2025-05-21 15:44:42.933854447
StockA,336.14,642.87,15.93,559.93,2025-05-21 16:10:47.433854447
StockP,591.04,928.48,566.41,833.01,2025-05-21 16:36:52.433854447
StockN,402.32,604.01,357.6,417.29,2025-05-21 17:02:57.933854447
StockB,412.17,461.27,28.55,418.22,2025-05-21 17:29:03.933854447
StockM,351.56,748.01,170.64,413.01,2025-05-21 17:55:10.433854447
StockA,272.69,604.03,234.62,299.89,2025-05-21 18:21:17.433854447
StockN,194.28,757.2,84.19,333.59,2025-05-21 18:47:24.933854447
StockL,483.08,893.97,448.33,631.88,2025-05-21 19:13:32.933854447
StockX,374.36,568.12,153.78,491.08,2025-05-21 19:39:41.433854447
StockX,158.02,614.13,8.28,456.16,2025-05-21 20:05:50.433854447
StockH,430.58,986.31,330.55,668.68,2025-05-21 20:31:59.933854447
StockA,717.55,805.05,354.6,766.85,2025-05-21 20:58:09.933854447
StockL,363.4,638.15,261.81,459.77,2025-05-21 21:24:20.433854447
StockZ,722.54,858.38,393.09,725.01,2025-05-21 21:50:31.433854447
StockB,402.29,873.05,74.03,666.85,2025-05-21 22:16:42.933854447
StockE,285.59,948.12,278.61,632.68,2025-05-21 22:42:54.933854447
StockA,397.11,711.91,276.54,524.4,2025-05-21 23:09:07.433854447
StockQ,132.15,983.21,80.48,973.04,2025-05-21 23:35:20.433854447
StockV,86.97,678.11,22.45,334.38,2025-05-22 00:01:33.933854447
StockH,267.1,943.46,82.32,303.5,2025-05-22 00:27:47.933854447
StockZ,304.33,884.6,118.87,479.06,2025-05-22 00:54:02.433854447
StockS,275.97,360.71,172.52,340.41,2025-05-22 01:20:17.433854447
StockF,80.36,785.8,69.99,463.95,2025-05-22 01:46:32.933854447
StockL,345.5,755.74,156.42,523.75,2025-05-22 02:12:48.933854447
StockW,370.67,667.75,101.89,394.54,2025-05-22 02:39:05.433854447
StockO,287.94,484.24,130.8,440.57,2025-05-22 03:05:22.433854447
StockX,114.21,349.26,6.08,344.31,2025-05-22 03:31:39.933854447
StockI,106.76,830.36,79.95,482.47,2025-05-22 03:57:57.933854447
StockJ,454.68,804.19,240.78,520.06,2025-05-22 04:24:16.433854447
StockJ,602.96,742.08,325.96,699.75,2025-05-22 04:50:35.433854447
StockA,490.64,776.75,362.48,534.64,2025-05-22 05:16:54.933854447
StockN,319.78,555.78,318.34,437.63,2025-05-22 05:43:14.933854447
StockO,190.28,500.54,23.57,289.82,2025-05-22 06:09:35.433854447
StockE,432.14,800.82,186.67,756.06,2025-05-22 06:35:56.433854447
StockM,405.92,666.6,70.45,494.69,2025-05-22 07:02:17.933854447
StockZ,495.26,866.32,6.46,799.25,2025-05-22 07:28:39.933854447
StockC,185.93,613.63,126.07,373.14,2025-05-22 07:55:02.433854447
StockG,147.37,755.68,122.6,615.35,2025-05-22 08:21:25.433854447
StockR,640.23,933.16,504.69,873.69,2025-05-22 08:47:48.933854447
StockF,279.42,592.56,123.9,493.22,2025-05-22 09:14:12.933854447
StockI,367.75,829.8,260.78,736.89,2025-05-22 09:40:37.433854447
StockL,567.62,901.03,201.42,630.69,2025-05-22 10:07:02.433854447
StockM,99.24,393.69,40.75,270.71,2025-05-22 10:33:27.933854447
StockG,626.63,999.27,330.98,791.17,2025-05-22 10:59:53.933854447
StockH,531.53,754.45,222.82,700.7,2025-05-22 11:26:20.433854447
StockT,419.64,994.92,394.5,559.3,2025-05-22 11:52:47.433854447
StockG,527.96,800.2,224.53,669.43,2025-05-22 12:19:14.933854447
StockA,521.59,652.21,424.69,615.92,2025-05-22 12:45:42.933854447
StockP,288.31,841.58,208,531.57,2025-05-22 13:12:11.433854447
StockY,557.6,947.81,227.42,876.14,2025-05-22 13:38:40.433854447
StockV,492.61,871.22,329.88,539.91,2025-05-22 14:05:09.933854447
StockC,68.37,959.35,41.25,533.24,2025-05-22 14:31:39.933854447
StockM,512.83,950.1,157.19,783.63,2025-05-22 14:58:10.433854447
StockG,529.9,927.15,243.6,672.58,2025-05-22 15:24:41.433854447
StockK,259.36,937.8,106.34,486.81,2025-05-22 15:51:12.933854447
StockO,890.54,986.97,55.9,953.27,2025-05-22 16:17:44.933854447
StockS,483.12,848.03,144.48,805.5,2025-05-22 16:44:17.433854447
StockT,443.12,826.84,99.52,626.55,2025-05-22 17:10:50.433854447
StockM,184.21,780.49,108.27,451.19,2025-05-22 17:37:23.933854447
StockG,347.63,882.46,50.22,583.21,2025-05-22 18:03:57.933854447
StockY,294.76,977.05,208.07,885.58,2025-05-22 18:30:32.433854447
StockU,310.43,713.66,288.29,312.22,2025-05-22 18:57:07.433854447
StockB,324.26,722.55,296.49,472.47,2025-05-22 19:23:42.933854447
StockD,449.45,827.24,274.76,547.25,2025-05-22 19:50:18.933854447
StockY,597.27,827.87,165.5,751.16,2025-05-22 20:16:55.433854447
StockU,201.15,784.42,137.34,710.37,2025-05-22 20:43:32.433854447
StockQ,294.8,591.24,184.79,449.67,2025-05-22 21:10:09.933854447
StockA,177.6,763.27,70.81,313.39,2025-05-22 21:36:47.933854447
StockD,723.33,936.64,233.49,758.58,2025-05-22 22:03:26.433854447
StockV,808.73,976.11,679.55,814.66,2025-05-22 22:30:05.433854447
StockV,314.54,839.68,30.37,714.66,2025-05-22 22:56:44.933854447
StockK,203.37,788.59,20.11,281,2025-05-22 23:23:24.933854447
StockM,338.61,778.99,158.97,747.51,2025-05-22 23:50:05.433854447
StockI,105.16,300.77,82.96,249.57,2025-05-23 00:16:46.433854447
StockH,261.53,633.2,100.28,430.29,2025-05-23 00:43:27.933854447
StockV,444.88,775.11,91.6,751.46,2025-05-23 01:10:09.933854447
StockG,465.7,712.49,331.43,683.54,2025-05-23 01:36:52.433854447
StockA,432.39,716.84,87.3,575.3,2025-05-23 02:03:35.433854447
StockP,709.18,940.51,262.12,887.24,2025-05-23 02:30:18.933854447
StockF,229.43,769.93,108.64,488.29,2025-05-23 02:57:02.933854447
StockC,199.48,905.83,48.5,493.84,2025-05-23 03:23:47.433854447
StockZ,295.86,813.75,152.64,348.43,2025-05-23 03:50:32.433854447
StockA,368.49,981.65,260.83,670.04,2025-05-23 04:17:17.933854447
StockW,188.78,827.69,98.19,224.75,2025-05-23 04:44:03.933854447
StockE,139.46,500.09,110.65,381.26,2025-05-23 05:10:50.433854447
StockE,52.72,677.55,12.03,426.95,2025-05-23 05:37:37.433854447
StockS,722.88,839.88,99,791.9,2025-05-23 06:04:24.933854447
StockQ,471.66,926.29,464.98,773.43,2025-05-23 06:31:12.933854447
StockF,491.44,743.81,55.16,671.7,2025-05-23 06:58:01.433854447
StockB,758.09,872.64,150.99,771.5,2025-05-23 07:24:50.433854447
StockX,362.61,801.9,31.37,713.81,2025-05-23 07:51:39.933854447
StockP,97.88,482.03,83.21,456,2025-05-23 08:18:29.933854447
StockP,688.84,979.55,440.41,691.55,2025-05-23 08:45:20.433854447
StockU,128.46,652.82,17.99,383.74,2025-05-23 09:12:11.433854447
StockU,407.32,711.77,352.95,597.99,2025-05-23 09:39:02.933854447
StockD,765.03,910.97,267.78,886.05,2025-05-23 10:05:54.933854447
StockK,530.01,700.08,429.47,542.25,2025-05-23 10:32:47.433854447
StockF,175.18,617.27,106.37,271.74,2025-05-23 10:59:40.433854447
StockS,703.31,929.37,314.81,792.43,2025-05-23 11:26:33.933854447
StockU,405.69,756.5,294.1,642.55,2025-05-23 11:53:27.933854447
StockT,208.3,782.93,7.76,497.42,2025-05-23 12:20:22.433854447
StockO,502.48,948.53,29.83,859.5,2025-05-23 12:47:17.433854447
StockD,294.1,909.1,36.01,868.97,2025-05-23 13:14:12.933854447
StockZ,169.14,712.27,112.82,611.34,2025-05-23 13:41:08.933854447
StockE,314.52,979.75,92.95,656.89,2025-05-23 14:08:05.433854447
StockU,427.42,963.64,372.39,500.46,2025-05-23 14:35:02.433854447
StockA,270.54,880.74,39.57,868.41,2025-05-23 15:01:59.933854447
StockV,434.98,981.49,200.48,605.13,2025-05-23 15:28:57.933854447
StockN,571.69,999.53,109.41,957.7,2025-05-23 15:55:56.433854447
StockC,308.88,706.54,274.76,508.72,2025-05-23 16:22:55.433854447
StockB,297.05,893.89,19.74,330.62,2025-05-23 16:49:54.933854447
StockA,585.47,839.48,539.19,786.45,2025-05-23 17:16:54.933854447
StockE,294.35,726.9,242.2,599.19,2025-05-23 17:43:55.433854447
StockR,633.92,688.1,304.7,660.98,2025-05-23 18:10:56.433854447
StockA,354.36,871.84,161.26,692.3,2025-05-23 18:37:57.933854447
StockI,235.03,903.52,180.22,888.05,2025-05-23 19:04:59.933854447
StockC,688.11,912.77,569.08,709.99,2025-05-23 19:32:02.433854447
StockR,215.21,425.67,32.68,262.77,2025-05-23 19:59:05.433854447
StockR,376.86,939.66,201.82,398.57,2025-05-23 20:26:08.933854447
StockR,239.02,875.6,160.32,520.87,2025-05-23 20:53:12.933854447
StockZ,784.71,915.33,538.41,908.84,2025-05-23 21:20:17.433854447
StockC,312.1,954.64,191.4,889,2025-05-23 21:47:22.433854447
StockI,745.16,892.99,701.52,791.43,2025-05-23 22:14:27.933854447
StockS,533.4,655.21,377.75,600.73,2025-05-23 22:41:33.933854447
StockJ,619.32,994.56,350.65,651.96,2025-05-23 23:08:40.433854447
StockU,233.43,631.09,33.58,440.87,2025-05-23 23:35:47.433854447
StockU,176.67,839.12,148.35,266.16,2025-05-24 00:02:54.933854447
StockO,340,838.05,336.05,610.57,2025-05-24 00:30:02.933854447
StockT,667.11,997.64,392.7,993.77,2025-05-24 00:57:11.433854447
StockR,604.36,983.07,382.94,980.51,2025-05-24 01:24:20.433854447
StockH,357.43,999.53,254.23,696.83,2025-05-24 01:51:29.933854447
StockD,454.61,639.69,271.21,493.95,2025-05-24 02:18:39.933854447
StockN,254.1,661.28,68.69,506.18,2025-05-24 02:45:50.433854447
StockS,326.94,771.14,288.36,445.88,2025-05-24 03:13:01.433854447
StockI,380.21,516.58,337.67,382.28,2025-05-24 03:40:12.933854447
StockX,410.25,875.48,220.12,450.54,2025-05-24 04:07:24.933854447
StockP,284.13,970.73,39.54,327.27,2025-05-24 04:34:37.433854447
StockH,207.24,653.14,78.43,523.52,2025-05-24 05:01:50.433854447
StockT,286.58,747.53,45.06,623,2025-05-24 05:29:03.933854447
StockE,257.85,707.53,244.89,324.21,2025-05-24 05:56:17.933854447
StockJ,412.19,956.31,330.82,482.15,2025-05-24 06:23:32.433854447
StockI,79.89,726.09,79.44,360.8,2025-05-24 06:50:47.433854447
StockK,440.32,580.15,406.17,483.43,2025-05-24 07:18:02.933854447
StockA,246.04,656.87,93.65,283.82,2025-05-24 07:45:18.933854447
StockG,506.84,843.3,57.3,664.68,2025-05-24 08:12:35.433854447
StockI,135.86,848.65,109.96,689.63,2025-05-24 08:39:52.433854447
StockZ,33.56,992.02,2.99,220.23,2025-05-24 09:07:09.933854447
StockM,556.56,772.19,112.22,766.42,2025-05-24 09:34:27.933854447
StockV,177.81,874.31,19.42,337.07,2025-05-24 10:01:46.433854447
StockI,458.02,715.72,163.53,541.16,2025-05-24 10:29:05.433854447
StockG,214.25,723.02,161.68,284.58,2025-05-24 10:56:24.933854447
StockJ,383.11,840.5,42.21,615.94,2025-05-24 11:23:44.933854447
StockX,532.6,993.15,284.81,645.02,2025-05-24 11:51:05.433854447
StockU,490.3,756.19,467.77,736.73,2025-05-24 12:18:26.433854447
StockL,665.09,948.3,188.07,867.73,2025-05-24 12:45:47.933854447
StockX,155.12,653.5,58.03,166.25,2025-05-24 13:13:09.933854447
StockL,368.56,889.58,65.34,859.31,2025-05-24 13:40:32.433854447
StockS,415.19,788.29,231.49,573.64,2025-05-24 14:07:55.433854447
StockG,353.86,420.6,202.37,385.79,2025-05-24 14:35:18.933854447
StockW,67.73,893.48,5.23,113.64,2025-05-24 15:02:42.933854447
StockS,489.81,941.31,488.18,782.23,2025-05-24 15:30:07.433854447
StockP,381.2,769.33,78.02,444.97,2025-05-24 15:57:32.433854447
StockD,633.38,780.71,431.81,725.15,2025-05-24 16:24:57.933854447
StockP,342.37,773,215.38,733.01,2025-05-24 16:52:23.933854447
StockB,457.36,834.84,400.5,524.82,2025-05-24 17:19:50.433854447
StockC,790.94,959.99,762.34,793.05,2025-05-24 17:47:17.433854447
StockW,151.44,540.7,9.43,514.23,2025-05-24 18:14:44.933854447
StockB,521.15,962.73,266.02,618.43,2025-05-24 18:42:12.933854447
StockH,694.84,918.97,660.02,802.01,2025-05-24 19:09:41.433854447
StockL,266.11,593.39,33.2,417.45,2025-05-24 19:37:10.433854447
StockO,169.67,449.97,3.44,401.86,2025-05-24 20:04:39.933854447
StockT,310.8,985.68,48.96,957.61,2025-05-24 20:32:09.933854447
StockD,177.91,955.78,152.01,448.99,2025-05-24 20:59:40.433854447
StockY,151.07,729.92,41.2,684.68,2025-05-24 21:27:11.433854447
StockT,374.28,724.54,241.19,682.63,2025-05-24 21:54:42.933854447
StockO,383.06,777.34,249.19,649.28,2025-05-24 22:22:14.933854447
StockG,531.56,737.88,118.82,534.67,2025-05-24 22:49:47.433854447
StockD,555.86,902.54,522.46,556.88,2025-05-24 23:17:20.433854447
StockC,587.01,806.96,255.15,652,2025-05-24 23:44:53.933854447
StockM,428.74,693.81,333.7,530.17,2025-05-25 00:12:27.933854447
StockE,68.54,833.19,16.17,787.03,2025-05-25 00:40:02.433854447
StockZ,741.27,992.04,730.45,746.97,2025-05-25 01:07:37.433854447
StockA,177.53,804.23,15.35,648.12,2025-05-25 01:35:12.933854447
StockP,728.96,962.57,346.45,795.66,2025-05-25 02:02:48.933854447
StockE,320.23,530,200.64,398.92,2025-05-25 02:30:25.433854447
StockX,332.14,938.18,133.3,582.65,2025-05-25 02:58:02.433854447
StockT,357.42,890.93,356.87,551.59,2025-05-25 03:25:39.933854447
StockV,44.54,775.02,39.89,204.39,2025-05-25 03:53:17.933854447
StockR,609.81,891.83,300.09,651.15,2025-05-25 04:20:56.433854447
StockC,447.16,961.45,258.38,759.6,2025-05-25 04:48:35.433854447
